day;sensor;time_[s];speed_[km/h];occupancy_[%];PL/h;VL/h;speed_per_lane;occupancy_per_lane;flow_per_lane_[veh/h]
2018-09-08;Poste 12 Sens 2*;23759;;;12.00;380.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;24119;;;14.00;460.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;24479;;;15.00;474.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;24839;;;14.00;445.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;25199;;;12.00;401.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;25559;;;6.00;432.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;25919;;;8.00;549.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;26279;;;7.00;521.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;26639;;;7.00;463.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;26999;;;8.00;554.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;27359;;;8.00;571.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;27719;;;8.00;589.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;28079;;;8.00;575.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;28439;;;9.00;606.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;28799;;;10.00;681.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;29159;;;11.00;719.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;29519;;;12.00;735.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;29879;;;12.00;766.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;30239;;;12.00;762.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;30599;;;12.00;780.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;30959;;;12.00;776.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;31319;;;12.00;774.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;31679;;;13.00;827.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;32039;;;13.00;856.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;32399;;;12.00;796.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;32759;;;7.00;1034.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;33119;;;7.00;1067.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;33479;;;7.00;1063.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;33839;;;7.00;1051.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;34199;;;7.00;1123.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;34559;;;7.00;1135.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;34919;;;7.00;1098.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;35279;;;7.00;1085.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;35639;;;7.00;1092.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;35999;;;7.00;1104.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;36359;;;12.00;1146.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;36719;;;13.00;1236.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;37079;;;13.00;1243.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;37439;;;13.00;1222.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;37799;;;13.00;1227.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;38159;;;13.00;1251.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;38519;;;13.00;1254.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;38879;;;13.00;1228.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;39239;;;13.00;1246.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;39599;;;13.00;1228.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;39959;;;15.00;1300.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;40319;;;14.00;1227.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;40679;;;14.00;1249.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;41039;;;14.00;1217.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;41399;;;14.00;1215.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;41759;;;14.00;1215.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;42119;;;14.00;1206.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;42479;;;14.00;1178.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;42839;;;14.00;1213.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;43199;;;13.00;1105.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;43559;;;20.00;1258.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;43919;;;23.00;1415.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;44279;;;21.00;1266.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;44639;;;20.00;1219.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;44999;;;20.00;1251.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;45359;;;20.00;1204.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;45719;;;20.00;1243.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;46079;;;20.00;1210.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;46439;;;19.00;1189.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;46799;;;20.00;1209.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;47159;;;11.00;1073.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;47519;;;11.00;1032.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;47879;;;10.00;963.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;48239;;;11.00;1042.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;48599;;;11.00;1047.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;48959;;;11.00;1040.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;49319;;;11.00;1095.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;49679;;;11.00;1077.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;50039;;;12.00;1156.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;50399;;;11.00;1062.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;50759;;;7.00;1075.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;51119;;;7.00;1067.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;51479;;;7.00;1073.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;51839;;;7.00;1097.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;52199;;;7.00;1109.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;52559;;;7.00;1101.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;52919;;;7.00;1068.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;53279;;;7.00;1077.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;53639;;;7.00;1083.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;53999;;;7.00;1069.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;54359;;;13.00;1224.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;54719;;;13.00;1205.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;55079;;;13.00;1250.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;55439;;;13.00;1214.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;55799;;;13.00;1182.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;56159;;;13.00;1217.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;56519;;;13.00;1249.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;56879;;;13.00;1270.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;57239;;;13.00;1228.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;57599;;;13.00;1227.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;57959;;;11.00;1089.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;58319;;;12.00;1201.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;58679;;;12.00;1209.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;59039;;;12.00;1176.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;59399;;;12.00;1194.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;59759;;;12.00;1141.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;60119;;;12.00;1193.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;60479;;;12.00;1171.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;60839;;;12.00;1168.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;61199;;;12.00;1223.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;61559;;;9.00;1168.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;61919;;;9.00;1211.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;62279;;;9.00;1190.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;62639;;;9.00;1164.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;62999;;;9.00;1163.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;63359;;;9.00;1158.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;63719;;;9.00;1182.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;64079;;;9.00;1221.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;64439;;;9.00;1181.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;64799;;;9.00;1113.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;65159;;;14.00;1222.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;65519;;;15.00;1307.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;65879;;;15.00;1300.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;66239;;;14.00;1232.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;66599;;;14.00;1227.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;66959;;;14.00;1189.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;67319;;;13.00;1166.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;67679;;;14.00;1221.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;68039;;;14.00;1207.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;68399;;;14.00;1197.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;68759;;;10.00;1307.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;69119;;;10.00;1240.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;69479;;;9.00;1171.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;69839;;;9.00;1146.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;70199;;;9.00;1130.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;70559;;;9.00;1125.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;70919;;;9.00;1089.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;71279;;;9.00;1103.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;71639;;;8.00;1021.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;71999;;;8.00;1027.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;72359;;;6.00;819.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;72719;;;6.00;818.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;73079;;;6.00;833.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;73439;;;6.00;790.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;73799;;;6.00;747.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;74159;;;6.00;775.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;74519;;;6.00;730.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;74879;;;6.00;750.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;75239;;;6.00;748.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;75599;;;6.00;717.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;75959;;;3.00;503.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;76319;;;3.00;511.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;76679;;;3.00;492.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;77039;;;3.00;495.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;77399;;;3.00;516.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;77759;;;3.00;480.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;78119;;;3.00;490.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;78479;;;3.00;432.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;78839;;;3.00;487.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;79199;;;3.00;485.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;79559;;;3.00;391.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;79919;;;3.00;411.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;80279;;;3.00;382.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;80639;;;3.00;389.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;80999;;;3.00;385.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;81359;;;3.00;391.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;81719;;;3.00;391.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;82079;;;3.00;390.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;82439;;;3.00;356.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;82799;;;3.00;364.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;83159;;;2.00;284.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;83519;;;2.00;281.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;83879;;;2.00;279.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;84239;;;2.00;280.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;84599;;;2.00;291.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;84959;;;2.00;265.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;85319;;;2.00;280.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;85679;;;2.00;273.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;86039;;;2.00;278.00;[];[];[]
2018-09-08;Poste 12 Sens 2*;86399;;;2.00;273.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;359;;;0.00;286.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;719;;;0.00;262.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;1079;;;0.00;263.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;1439;;;0.00;248.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;1799;;;0.00;256.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;2159;;;0.00;255.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;2519;;;0.00;251.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;2879;;;0.00;268.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;3239;;;0.00;228.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;3599;;;0.00;254.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;3959;;;0.00;149.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;4319;;;0.00;177.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;4679;;;0.00;176.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;5039;;;0.00;172.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;5399;;;0.00;176.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;5759;;;0.00;179.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;6119;;;0.00;182.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;6479;;;0.00;172.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;6839;;;0.00;174.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;7199;;;0.00;150.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;7559;;;0.00;114.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;7919;;;0.00;114.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;8279;;;0.00;120.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;8639;;;0.00;117.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;8999;;;0.00;116.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;9359;;;0.00;116.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;9719;;;0.00;103.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;10079;;;0.00;116.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;10439;;;0.00;114.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;10799;;;0.00;118.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;11159;;;0.00;92.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;11519;;;0.00;95.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;11879;;;0.00;87.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;12239;;;0.00;95.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;12599;;;0.00;91.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;12959;;;0.00;89.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;13319;;;0.00;82.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;13679;;;0.00;81.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;14039;;;0.00;79.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;14399;;;0.00;79.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;14759;;;0.00;98.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;15119;;;0.00;93.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;15479;;;0.00;82.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;15839;;;0.00;94.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;16199;;;0.00;94.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;16559;;;0.00;94.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;16919;;;0.00;99.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;17279;;;0.00;116.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;17639;;;0.00;95.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;17999;;;0.00;121.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;18359;;;0.00;135.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;18719;;;0.00;149.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;19079;;;0.00;117.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;19439;;;0.00;155.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;19799;;;0.00;144.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;20159;;;0.00;136.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;20519;;;0.00;178.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;20879;;;0.00;158.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;21239;;;0.00;169.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;21599;;;0.00;197.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;21959;;;2.00;235.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;22319;;;3.00;264.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;22679;;;3.00;293.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;23039;;;3.00;288.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;23399;;;3.00;298.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;23759;;;3.00;297.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;24119;;;3.00;297.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;24479;;;3.00;301.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;24839;;;3.00;312.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;25199;;;3.00;299.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;25559;;;2.00;294.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;25919;;;3.00;318.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;26279;;;3.00;342.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;26639;;;3.00;364.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;26999;;;3.00;361.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;27359;;;3.00;332.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;27719;;;3.00;407.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;28079;;;3.00;423.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;28439;;;3.00;420.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;28799;;;3.00;410.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;29159;;;6.00;496.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;29519;;;7.00;508.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;29879;;;7.00;530.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;30239;;;7.00;510.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;30599;;;7.00;513.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;30959;;;7.00;542.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;31319;;;8.00;625.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;31679;;;8.00;581.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;32039;;;7.00;539.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;32399;;;7.00;542.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;32759;;;6.00;803.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;33119;;;6.00;842.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;33479;;;6.00;848.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;33839;;;6.00;873.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;34199;;;6.00;848.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;34559;;;6.00;873.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;34919;;;6.00;890.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;35279;;;6.00;931.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;35639;;;6.00;905.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;35999;;;6.00;884.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;36359;;;9.00;1061.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;36719;;;10.00;1087.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;37079;;;10.00;1133.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;37439;;;10.00;1121.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;37799;;;10.00;1140.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;38159;;;10.00;1112.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;38519;;;11.00;1241.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;38879;;;10.00;1167.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;39239;;;11.00;1189.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;39599;;;10.00;1124.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;39959;;;7.00;1070.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;40319;;;7.00;1106.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;40679;;;7.00;1073.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;41039;;;7.00;1040.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;41399;;;7.00;1037.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;41759;;;7.00;1046.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;42119;;;7.00;1023.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;42479;;;7.00;998.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;42839;;;7.00;1039.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;43199;;;7.00;1035.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;43559;;;4.00;1020.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;43919;;;4.00;1017.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;44279;;;4.00;1009.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;44639;;;4.00;990.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;44999;;;4.00;1062.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;45359;;;4.00;956.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;45719;;;4.00;865.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;46079;;;3.00;804.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;46439;;;4.00;928.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;46799;;;4.00;905.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;47159;;;2.00;748.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;47519;;;2.00;749.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;47879;;;2.00;748.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;48239;;;2.00;740.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;48599;;;2.00;765.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;48959;;;2.00;744.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;49319;;;2.00;736.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;49679;;;2.00;719.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;50039;;;2.00;747.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;50399;;;2.00;718.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;50759;;;3.00;539.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;51119;;;3.00;580.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;51479;;;3.00;559.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;51839;;;3.00;552.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;52199;;;3.00;561.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;52559;;;3.00;591.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;52919;;;3.00;592.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;53279;;;3.00;609.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;53639;;;3.00;601.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;53999;;;3.00;575.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;54359;;;1.00;613.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;54719;;;1.00;615.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;55079;;;1.00;637.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;55439;;;1.00;629.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;55799;;;1.00;634.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;56159;;;1.00;644.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;56519;;;1.00;663.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;56879;;;1.00;702.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;57239;;;1.00;659.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;57599;;;1.00;765.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;57959;;;3.00;678.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;58319;;;2.00;589.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;58679;;;3.00;612.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;59039;;;3.00;715.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;59399;;;3.00;707.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;59759;;;3.00;684.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;60119;;;3.00;753.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;60479;;;3.00;760.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;60839;;;3.00;712.00;[];[];[]
2018-09-09;Poste 12 Sens 2*;61199;;;3.00;795.00;[];[];[]
